ID_Objetivo;Texto_Objetivo;ID_Objetivo_Prerrequisito;Texto_Prerrequisito;Importancia
ICI_6010-2;Desarrollar la capacidad de análisis y la formulación de modelos para la toma de  decisiones financieras.;ICI_4230-2;Aplicar y entender distintos modelos de valoración de activos.;Alta
ING_2101-4;Resolver ecuaciones y sistemas de ecuaciones en forma matricial.;ING_1201-3;Desarrollar la capacidad de abstracción de manera de entender como el cálculo de  valores y vectores propios de una matriz resuelve varios problemas lineales y se  relacionan, matemáticamente, con la solución de estos problemas tanto  matemáticos como de otras ciencias.;Alta
ICE_4205-7;Desarrolla y ejecuta un programa de prueba de un prototipo para  validarlo basado en los requisitos establecidos.;ICE_5203-2;Familiarizarse con el comportamiento y consecuencias de las fallas de los  sistemas eléctricos de potencia.;Ninguna
ICA_3240-6;Describir aquellos procesos industriales y ambientales más relevantes y junto con  la importancia económica-social de los microorganismos en la actualidad.;ING_1204-5;Identificar y comprender la importancia económica y social de los microorganismos  en la industria.;Alta
ICC_4201-2;Aplica conocimientos de ciencias de la computación, incluyendo diseño  de algoritmos y análisis de complejidad, en el desarrollo de una pieza de  software.;ING_2201-4;Manejar algunas herramientas computacionales para el análisis estadístico de  datos.;Media
IOC_3201-5;Define los grados de libertad (GDL) y el grado de indeterminación cinemático (GIC), planteando y resolviendo el sistema de ecuaciones de equilibrio por el método de rigidez para determinar desplazamientos, reacciones y esfuerzos internos en estructuras sujetas a diversas condiciones de carga. Aplica los principios de condensación estática y de sub-estructuración.;ING_1203-7;Identificar aceleraciones tangencial y centrípeta.;Ninguna
ICI_5110-4;Identificar carteles y colusiones, y estimar los perjuicios producidos a la sociedad.;ICI_3204-3;Aplicar los conceptos básicos de la teoría microeconómica para analizar distintos  modelos matemáticos que explican el modo como interactúan consumidores y  productores en un mercado.;Alta
IOC_3203-1;Apply fundamental concepts of incompressible and Newtonian fluids to simple  engineering problems by solving fundamental fluid mechanics problems.;IOC_6102-2;Desarrollar la capacidad de trabajo en equipo, en un ambiente de colaboración  activa entre pares y académicos.;Ninguna
ICI_3201-1;Identificar las componentes estocásticas que se presenten en sistemas de  ingeniería y procesos de negocio. Analizar de sistemas de ingeniería y procesos de  negocio que operan bajo condiciones de incertidumbre mediante la formulación y  uso de modelos estocásticos.;ING_1204-1;Identificar componentes comunes de la vida microscópica.;Ninguna
ICA_4230-5;Diseñar y ejecutar con éxito, a nivel de laboratorio una experiencia de cultivo  microbiano operado en la modalidad de cultivo continuo o cultivo por lotes  alimentados, siendo capaz de comparar los resultados experimentales con un  modelo de la operación del reactor.;ICA_3240-5;Construir estrategias genéticas para el mejoramiento de cepas microbianas  utilizadas a nivel industrial.;Alta
IOC_4207-2;Representar y estimar la demanda por transporte y explicar los supuestos que  subyacen a sus modelos.;ING_2104-3;Describir y simular modelos económicos para establecer la dinámica de relaciones  entre variables. Comprender cómo se forman los precios en una economía de  mercado.;Alta
ICA_5140-4;Preparar y presentar propuestas de trabajo para el desarrollo de proyectos;ICA_5210-2;Develop understanding of the physical, chemical and biological principles  and application of wastewater treatment.;Ninguna
ICE_3204-3;Comprender las diferencias más importantes entre Microcontroladores y  Microprocesadores, y su impacto en el desarrollo de Sistemas  Embebidos.;ICE_3103-3;Desarrollar circuitos digitales utilizando lenguajes de descripción de  hardware (HDL).;Alta
ICI_4210-4;Integrar los conocimientos obtenidos a lo largo de la carrera y complementarlos con  conceptos de estrategia, administración, gestión, finanzas y flujos de caja,  marketing, microeconomía, evaluación social, riesgo y otros aspectos relevantes de  cara al desarrollo de un nuevo negocio.;ICI_4120-1;Tomar decisiones óptimas de inversiones de capital e inversiones financieras, como  así también decisiones de financiamiento a través de la emisión de distintos  instrumentos financieros de renta fija y de renta variable.;Alta
ICA_4120-1;Comprender los fundamentos y alcances de las más importantes operaciones  unitarias utilizadas por las industrias en sus procesos.;ICA_3220-1;Comprender los fundamentos físicos de los fenómenos de transferencia  de calor.;Media
IOC_4103-6;Comprender, evaluar y analizar la implementación de maquinas hidráulicas  (bombas y turbinas).;IOC_4207-3;Definir formas de operar un sistema de transporte para satisfacer una demanda  fija.;Ninguna
ICI_5200-2;Aplicar técnicas básicas de Deep Learning y Reinforcement Learning con  uso de librearía especializadas.;ICI_3102-5;Aplicar las técnicas y métodos estadísticos desarrollados en el curso, a un  proyecto asignado por elprofesor, en el contexto de la gestión y  procesos de una organización.;Baja
ICI_3202-2;Aplicar metodologías que permiten resolver cuantitativamente estos modelos, con  un foco en problemas reales en la industria.;ING_1100-2;Comprender los conceptos de campo real ordenado y de funciones reales.;Ninguna
ICI_4203-3;Analizar problemas de índole macroeconómico en contexto local e internacional.;ICA_5120-5;To be able to determine if any chemical, physical or biological agents  could cause serious environmental impacts and understand how to  act preventively.;Ninguna
ICA_4130-4;Desarrollar y solucionar balances de materia y energía en estado  transciende;ICA_5140-2;Elaborar flujos de caja bien estructurados para aplicar herramientas de evaluación económica;Ninguna
IOC_4203-2;Identificar el papel que desempeña la hidrología y su relación con el diseño de  obras de ingeniería.;IOC_6102-3;Demostrar actitud proactiva, analítica y de mejora continua en el desarrollo de  proyectos de ingeniería.;Ninguna
IOC_3201-4;Utiliza el método de flexibilidad para determinar las reacciones, esfuerzos internos y desplazamientos de estructuras hiperestáticas sujetas a cargas externas permanentes, gradientes de temperatura, asentamientos y/o errores de fabricación. Reconoce principios de simetría.;IOC_5150-3;Determina estabilidad de taludes, aplicando teorías más utilizadas en la práctica  actual en este ámbito.;Ninguna
ICI_4110-2;Tendrá la habilidad de implementar técnicas econométricas básicas.;ICI_3102-3;Emplear software estadísticos para test de bondad de ajuste, cálculo de  intervalos de confianza,regresiones, optimización factorial, segmentación  y clasificación de datos, entre otros.;Alta
ICI_6010-4;Integrar diferentes conocimientos adquiridos en cursos previos, metodológicos y  aplicados, mediante aplicación en casos prácticos.;ICI_4230-1;Calcular e interpretar distintos indicadores de rentabilidad y riesgo.;Media
ING_2102-1;Reconocer las extensiones de los contenidos del Cálculo Diferencial e integral de  funciones de una variable a funciones de varias variables.;ING_2104-2;Interpretar datos para enunciar potenciales relaciones entre variables. Comprender  de manera general el contenido, alcance y relevancia de esta ciencia, así como sus  limitaciones más importantes.;Ninguna
ICE_3204-4;Comprender la necesidad de uso, concepto y aplicación de Field  ProgrammableGrid Array (FPGA).;ICE_3101-1;Conocer los elementos básicos de circuitos eléctricos, así como las  relaciones voltaje-corriente en cada uno de ellos.;Alta
ICA_4230-4;Dimensionar, a nivel de ingeniería básica, los elementos que intervienen en una  fermentación industrial.;ING_2102-5;Aplicar los principales teoremas del Cálculo Vectorial (Teorema de Gauss y  Teorema de Stokes).;Ninguna
ICC_4204-3;Utilizar técnicas de control de cambios en los requisitos.;ICC_5202-1;Describe the work of the Software Architect throughout a software  development project.;Ninguna
ICI_4202-1;Identificar las etapas para desarrollar un proyecto de simulación.;ICA_4210-2;Usar códigos basados en computadora (Python y Matlab), simuladores de  procesos (ChemCad) y herramientas para resolver problemas de  ingeniería de procesos y diseño ambiental;Ninguna
ICI_3130-6;Proyectar estados financieros para el desarrollo de la planeación financiera de una  organización;ING_2104-6;Identificar y utilizar técnicas modernas de ingeniería para la resolución eficaz de  problemas de asignación de recursos.;Media
IOC_3203-1;Apply fundamental concepts of incompressible and Newtonian fluids to simple  engineering problems by solving fundamental fluid mechanics problems.;IOC_5150-2;Analiza y diseña fundaciones superficiales (zapatas, fundaciones corridas, etc.) y  profundas (pilotes), comprendiendo los principales mecanismos que controlan su  comportamiento en distintos tipos de suelo.;Ninguna
ICE_5106-4;Entender la naturaleza física y las diferencias e interrelaciones de la  estabilidad de tensión, estabilidad angular no oscilatoria, estabilidad  angular oscilatoria y estabilidad de frecuencia en Sistemas Eléctricos de  Potencia.;ING_1102-1;Analizar fenómenos físicos y químicos utilizando las propiedades básicas de la  materia con el fin de generar un criterio acerca de aplicabilidad de las leyes básicas  de la estequiometria.;Ninguna
ICI_3102-2;Explorar los datos que se generan en sistemas, estando en condiciones  de interpretarlos yproyectarlos.;ING_2201-3;Reconocer los distintos tipos de problemas inferenciales y aplicar los métodos  estadísticos básicos más usados en el ámbito de la ingeniería.;Media
ICI_3204-3;Aplicar los conceptos básicos de la teoría microeconómica para analizar distintos  modelos matemáticos que explican el modo como interactúan consumidores y  productores en un mercado.;ING_2104-3;Describir y simular modelos económicos para establecer la dinámica de relaciones  entre variables. Comprender cómo se forman los precios en una economía de  mercado.;Alta
ICC_4204-2;Desarrollar requisitos claros y precisos para el desarrollo de un nuevo  producto de software, utilizando diferentes técnicas, entre ellas la de  casos de uso.;ICC_4200-4;Probar la solución, definiendo metodologías de depuración y casos de prueba, de  manera de asegurar la calidad del desarrollo final;Ninguna
IOC_3201-4;Utiliza el método de flexibilidad para determinar las reacciones, esfuerzos internos y desplazamientos de estructuras hiperestáticas sujetas a cargas externas permanentes, gradientes de temperatura, asentamientos y/o errores de fabricación. Reconoce principios de simetría.;ING_1105-6;Describir la especialidad de ingeniería que quiere estudiar (civil, industrial, eléctrica,  computación, ambiental) y por qué le gusta.;Ninguna
ICA_3102-6;Identificar y explicar el proceso de la combustión desde un punto de vista  termodinámico aplicando principios de procesos de combustión.;ING_4140-4;Comunicar de manera efectiva las bondades de un producto, proceso o servicio  tecnológico.;Ninguna
